CHANNEL1,CHANNEL2,CHANNEL3,ENTRY AGE,SEX,POLICY TYPE 1,POLICY TYPE 2,POLICY TYPE 3,PAYMENT MODE,POLICY STATUS,BENEFIT,NON LAPSE GUARANTEED,SUBSTANDARD RISK,NUMBER OF ADVANCE PREMIUM,INITIAL BENEFIT,Full Benefit?,Policy Year (Decimal),Policy Year,Premium,Issue Date
2,3,0,24,F,3,10,C,Monthly,Surrender,20000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,24,F,3,12,C,Monthly,Surrender,300,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,29,M,3,13,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,29,M,3,16,C,Monthly,Lapse,130,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,29,M,3,8,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,28,F,3,5,A,Monthly,Inforce,10000,NO NLG,0,0,0,N,4.166666667,5,800,15-Jun
2,3,0,28,F,3,16,C,Monthly,Inforce,67,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,36,M,3,5,A,Monthly,Lapse,40000,NO NLG,0,0,0,N,4.166666667,5,1200,15-Jun
2,3,0,36,M,3,9,C,Monthly,Lapse,100,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,36,M,3,15,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,29,F,3,6,D,Monthly,Inforce,,NO NLG,0,0,0,N,4.166666667,5,240,15-Jun
2,3,0,20,F,3,5,A,Monthly,Lapse,76000,NO NLG,0,0,0,N,4.166666667,5,1164,15-Jun
2,3,0,59,F,3,5,A,Monthly,Inforce,30000,NO NLG,0,0,0,N,4.166666667,5,1200,15-Jun
2,3,0,14,F,3,17,C,Quaterly,Surrender,60,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,38,F,3,14,C,Quaterly,Surrender,300,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,4,M,3,5,A,Monthly,Surrender,12000,NO NLG,0,0,0,N,4.166666667,5,960,15-Jun
2,3,0,4,M,3,6,D,Monthly,Surrender,,NO NLG,0,0,0,N,4.166666667,5,240,15-Jun
2,3,0,44,M,3,5,A,Monthly,Inforce,10000,NO NLG,0,0,0,N,4.166666667,5,720,15-Jun
2,3,0,44,M,3,15,C,Monthly,Inforce,10000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,44,M,3,6,D,Monthly,Inforce,,NO NLG,0,0,0,N,4.166666667,5,720,15-Jun
2,3,0,44,M,3,7,B,Monthly,Inforce,,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,55,F,3,7,B,Annually,Inforce,,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,24,M,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,4.166666667,5,1320,15-Jun
2,3,0,24,M,3,12,C,Monthly,Lapse,80,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,24,M,3,17,C,Monthly,Lapse,60,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,24,M,3,19,C,Monthly,Lapse,13500,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,54,M,3,10,C,Quaterly,Lapse,80000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,54,M,3,15,C,Quaterly,Lapse,40000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,39,F,3,5,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,4.083333333,5,960,15-Jul
2,3,0,31,M,3,12,C,Monthly,Lapse,40,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,31,M,3,15,C,Monthly,Lapse,10000,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,31,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,4.083333333,5,240,15-Jul
2,3,0,29,F,3,22,C,Monthly,Lapse,8000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,40,F,3,9,C,Monthly,Lapse,40,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,31,F,3,5,A,Monthly,Lapse,30000,NO NLG,0,0,0,N,4.166666667,5,1200,15-Jun
2,3,0,31,F,3,13,C,Monthly,Lapse,15000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,31,F,3,9,C,Monthly,Lapse,100,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,49,M,3,6,D,Monthly,Surrender,,NO NLG,0,0,0,N,4.166666667,5,240,15-Jun
2,3,0,50,M,3,13,C,Monthly,Lapse,6000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,50,M,3,9,C,Monthly,Lapse,140,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,50,M,3,15,C,Monthly,Lapse,6000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,23,M,3,9,C,Monthly,Lapse,120,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,23,M,3,12,C,Monthly,Lapse,20,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,23,M,3,17,C,Monthly,Lapse,100,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,34,M,3,5,A,Monthly,Lapse,25000,NO NLG,0,0,0,N,4.166666667,5,1200,15-Jun
2,3,0,34,M,3,12,C,Monthly,Lapse,100,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,34,M,3,19,C,Monthly,Lapse,13500,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,34,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,4.166666667,5,600,15-Jun
2,3,0,32,M,3,17,C,Monthly,Lapse,100,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,32,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,4.083333333,5,360,15-Jul
2,3,0,34,M,3,5,A,Monthly,Inforce,300000,NO NLG,0,0,0,N,4.166666667,5,5040,15-Jun
2,3,0,34,M,3,10,C,Monthly,Inforce,300000,NO NLG,0,0,0,N,4.166666667,5,,15-Jun
2,3,0,35,F,3,12,C,Monthly,Lapse,300,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,35,F,3,17,C,Monthly,Lapse,300,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,35,F,3,8,C,Monthly,Lapse,30000,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,57,M,3,13,C,Monthly,Lapse,15000,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,7,F,3,13,C,Monthly,Lapse,10000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,30,M,3,9,C,Monthly,Surrender,60,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,41,M,3,5,A,Semiannually,Inforce,20000,NO NLG,0,0,0,N,4.083333333,5,1800,15-Jul
2,3,0,41,M,3,6,D,Semiannually,Inforce,,NO NLG,0,0,0,N,4.083333333,5,200,15-Jul
2,3,0,3,M,3,12,C,Monthly,Lapse,40,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,52,F,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,4.083333333,5,1200,15-Jul
2,3,0,52,F,3,12,C,Monthly,Lapse,20,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,52,F,3,16,C,Monthly,Lapse,120,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,5,F,3,5,A,Annually,Inforce,6000,NO NLG,0,0,0,N,4.083333333,5,780,15-Jul
2,3,0,5,F,3,6,D,Annually,Inforce,,NO NLG,0,0,0,N,4.083333333,5,360,15-Jul
2,3,0,29,F,3,5,A,Semiannually,Lapse,60000,NO NLG,0,0,0,N,4.083333333,5,1200,15-Jul
2,3,0,29,F,3,8,C,Semiannually,Lapse,40000,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,22,M,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,4.083333333,5,876,15-Jul
2,3,0,22,M,3,17,C,Monthly,Lapse,60,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,32,F,3,5,A,Monthly,Lapse,8000,NO NLG,0,0,0,N,4.083333333,5,480,15-Jul
2,3,0,52,M,3,5,A,Monthly,Surrender,120000,NO NLG,0,0,0,N,4.083333333,5,3120,15-Jul
2,3,0,40,F,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,4.083333333,5,1200,15-Jul
2,3,0,40,F,3,12,C,Monthly,Lapse,40,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,40,F,3,8,C,Monthly,Lapse,7000,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,12,F,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,4.083333333,5,480,15-Jul
2,3,0,29,F,3,14,C,Monthly,Lapse,40,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,33,M,3,12,C,Monthly,Lapse,100,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,33,M,3,16,C,Monthly,Lapse,500,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,33,M,3,17,C,Monthly,Lapse,200,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,55,M,3,12,C,Monthly,Lapse,100,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,55,M,3,15,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,55,M,3,6,D,Annually,Inforce,,NO NLG,0,0,0,N,4.083333333,5,200,15-Jul
2,3,0,7,M,3,6,D,Monthly,Inforce,,NO NLG,0,0,0,N,4,5,480,15-Aug
2,3,0,1,M,3,5,A,Monthly,Inforce,15000,NO NLG,0,0,0,N,4.083333333,5,960,15-Jul
2,3,0,1,M,3,17,C,Monthly,Inforce,60,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,32,F,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,4.083333333,5,960,15-Jul
2,3,0,40,F,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,4.083333333,5,1200,15-Jul
2,3,0,28,F,3,5,A,Quaterly,Lapse,75000,NO NLG,0,0,0,N,4.083333333,5,1348,15-Jul
2,3,0,28,F,3,12,C,Quaterly,Lapse,300,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,68,M,3,17,C,Quaterly,Lapse,200,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,68,M,3,18,C,Quaterly,Lapse,11000,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,5,F,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,4.083333333,5,480,15-Jul
2,3,0,36,M,3,14,C,Monthly,Lapse,34,NO NLG,0,0,0,N,4.083333333,5,,15-Jul
2,3,0,41,F,3,5,A,Quaterly,Inforce,10000,NO NLG,0,0,0,N,4,5,800,15-Aug
2,3,0,41,F,3,9,C,Quaterly,Inforce,200,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,13,F,3,5,A,Monthly,Lapse,30000,NO NLG,0,0,0,N,4,5,840,15-Aug
2,3,0,13,F,3,12,C,Monthly,Lapse,100,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,42,M,3,14,C,Monthly,Lapse,70,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,50,M,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,4,5,1200,15-Aug
2,3,0,50,M,3,13,C,Monthly,Lapse,15000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,34,F,3,5,A,Monthly,Inforce,2400,NO NLG,0,0,0,N,4,5,480,15-Aug
2,3,0,25,M,3,5,A,Annually,Inforce,20000,NO NLG,0,0,0,N,4,5,3000,15-Aug
2,3,0,25,M,3,7,B,Annually,Inforce,,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,8,F,3,5,A,Monthly,Surrender,16000,NO NLG,0,0,0,N,4,5,480,15-Aug
2,3,0,30,M,3,12,C,Monthly,Lapse,40,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,46,F,3,9,C,Semiannually,Lapse,780,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,46,F,3,17,C,Semiannually,Lapse,60,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,46,F,3,6,D,Semiannually,Lapse,,NO NLG,0,0,0,N,4,5,240,15-Aug
2,3,0,39,F,3,12,C,Monthly,Inforce,40,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,39,F,3,16,C,Monthly,Inforce,100,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,39,F,3,15,C,Monthly,Inforce,10000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,35,F,3,7,B,Annually,Surrender,,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,11,F,3,13,C,Monthly,Surrender,20000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,11,F,3,15,C,Monthly,Surrender,30000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,11,F,3,6,D,Monthly,Surrender,,NO NLG,0,0,0,N,4,5,480,15-Aug
2,3,0,51,M,3,5,A,Annually,Lapse,20000,NO NLG,0,0,0,N,4,5,720,15-Aug
2,3,0,27,F,3,5,A,Monthly,Lapse,80000,NO NLG,0,0,0,N,4,5,1322,15-Aug
2,3,0,50,F,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,4,5,240,15-Aug
2,3,0,34,M,3,13,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,34,M,3,16,C,Monthly,Lapse,70,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,34,M,3,8,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,31,M,3,17,C,Monthly,Lapse,60,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,31,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,4,5,276,15-Aug
2,3,0,52,M,3,5,A,Monthly,Lapse,3000,NO NLG,0,0,0,N,4,5,480,15-Aug
2,3,0,47,M,3,5,A,Monthly,Lapse,170000,NO NLG,0,0,0,N,4,5,10560,15-Aug
2,3,0,47,M,3,17,C,Monthly,Lapse,300,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,47,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,4,5,1440,15-Aug
2,3,0,10,M,3,15,C,Monthly,Inforce,5000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,44,F,3,14,C,Monthly,Inforce,70,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,21,M,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.916666667,4,1200,15-Sep
2,3,0,21,M,3,17,C,Monthly,Lapse,60,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,21,M,3,15,C,Monthly,Lapse,10000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,36,M,3,5,A,Monthly,Lapse,19000,NO NLG,0,0,0,N,4,5,1200,15-Aug
2,3,0,36,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,4,5,240,15-Aug
2,3,0,39,F,3,16,C,Quaterly,Lapse,420,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,39,F,3,17,C,Quaterly,Lapse,60,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,39,F,3,15,C,Quaterly,Lapse,10000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,38,M,3,13,C,Monthly,Lapse,10000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,38,M,3,16,C,Monthly,Lapse,260,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,38,M,3,17,C,Monthly,Lapse,60,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,19,F,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,4,5,480,15-Aug
2,3,0,19,F,3,16,C,Monthly,Lapse,60,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,51,F,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,4,5,1200,15-Aug
2,3,0,51,F,3,20,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,43,M,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,4,5,840,15-Aug
2,3,0,43,M,3,13,C,Monthly,Lapse,10000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,39,M,3,13,C,Annually,Inforce,20000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,39,M,3,15,C,Annually,Inforce,10000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,39,M,3,6,D,Annually,Inforce,,NO NLG,0,0,0,N,4,5,200,15-Aug
2,3,0,8,F,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,4,5,960,15-Aug
2,3,0,31,F,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,4,5,1200,15-Aug
2,3,0,31,F,3,16,C,Monthly,Lapse,120,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,31,F,3,15,C,Monthly,Lapse,90000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,31,F,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,4,5,240,15-Aug
2,3,0,36,F,3,13,C,Annually,Inforce,60000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,36,F,3,6,D,Annually,Inforce,,NO NLG,0,0,0,N,4,5,800,15-Aug
2,3,0,22,M,3,16,C,Monthly,Surrender,70,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,50,M,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,4,5,1200,15-Aug
2,3,0,58,F,3,5,A,Monthly,Inforce,16000,NO NLG,0,0,0,N,4,5,2160,15-Aug
2,3,0,58,F,3,13,C,Monthly,Inforce,16000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,58,F,3,12,C,Monthly,Inforce,20,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,3,F,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,4,5,240,15-Aug
2,3,0,7,F,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,4,5,960,15-Aug
2,3,0,7,F,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,4,5,240,15-Aug
2,3,0,37,F,3,14,C,Monthly,Lapse,80,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,49,F,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.916666667,4,2400,15-Sep
2,3,0,49,F,3,9,C,Monthly,Lapse,200,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,29,M,3,5,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,4,5,800,15-Aug
2,3,0,29,M,3,12,C,Quaterly,Lapse,80,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,51,M,3,22,C,Monthly,Lapse,28000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,54,M,3,13,C,Monthly,Surrender,20000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,54,M,3,16,C,Monthly,Surrender,200,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,54,M,3,15,C,Monthly,Surrender,8000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,25,F,3,12,C,Monthly,Lapse,300,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,25,F,3,15,C,Monthly,Lapse,80000,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,54,M,3,9,C,Semiannually,Inforce,1120,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,54,M,3,17,C,Semiannually,Inforce,60,NO NLG,0,0,0,N,4,5,,15-Aug
2,3,0,54,M,3,6,D,Semiannually,Inforce,,NO NLG,0,0,0,N,4,5,280,15-Aug
2,3,0,24,F,3,9,C,Monthly,Lapse,200,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,2,F,3,5,A,Monthly,Inforce,14000,NO NLG,0,0,0,N,3.916666667,4,960,15-Sep
2,3,0,2,F,3,17,C,Monthly,Inforce,60,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,2,F,3,6,D,Monthly,Inforce,,NO NLG,0,0,0,N,3.916666667,4,240,15-Sep
2,3,0,43,F,3,9,C,Monthly,Lapse,800,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,43,F,3,12,C,Monthly,Lapse,100,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,43,F,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,3.916666667,4,2400,15-Sep
2,3,0,25,M,3,13,C,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,22,M,3,5,A,Monthly,Inforce,5000,NO NLG,233.86,0,0,N,3.916666667,4,505,15-Sep
2,3,0,43,F,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,3.916666667,4,480,15-Sep
2,3,0,46,M,3,5,A,Quaterly,Lapse,50000,NO NLG,0,0,0,N,3.916666667,4,1200,15-Sep
2,3,0,46,M,3,10,C,Quaterly,Lapse,50000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,54,M,3,5,A,Monthly,Surrender,10000,NO NLG,0,0,0,N,3.916666667,4,600,15-Sep
2,3,0,54,M,3,7,B,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,54,M,3,7,B,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,54,M,3,7,B,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,54,M,3,7,B,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,54,M,3,7,B,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,54,M,3,7,B,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,54,M,3,7,B,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,54,M,3,7,B,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,54,M,3,7,B,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,59,M,3,5,A,Monthly,Surrender,14000,NO NLG,0,0,0,N,3.916666667,4,720,15-Sep
2,3,0,59,M,3,6,D,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,480,15-Sep
2,3,0,55,F,3,10,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,55,F,3,15,C,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,38,M,3,5,A,Monthly,Lapse,40000,NO NLG,0,0,0,N,3.916666667,4,1200,15-Sep
2,3,0,22,M,3,5,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.916666667,4,1440,15-Sep
2,3,0,22,M,3,10,C,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,22,M,3,8,C,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,23,F,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.916666667,4,480,15-Sep
2,3,0,5,M,3,5,A,Monthly,Lapse,10000,NO NLG,0,0,0,N,3.916666667,4,1200,15-Sep
2,3,0,5,M,3,17,C,Monthly,Lapse,60,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,5,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,3.916666667,4,240,15-Sep
2,3,0,40,F,3,15,C,Monthly,Lapse,10000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,41,M,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.916666667,4,720,15-Sep
2,3,0,41,M,3,16,C,Monthly,Lapse,80,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,41,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,3.916666667,4,240,15-Sep
2,3,0,21,M,3,6,D,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,240,15-Sep
2,3,0,42,M,3,5,A,Monthly,Surrender,15000,NO NLG,0,0,0,N,3.916666667,4,960,15-Sep
2,3,0,42,M,3,12,C,Monthly,Surrender,40,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,42,M,3,15,C,Monthly,Surrender,8000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,42,F,3,13,C,Monthly,Surrender,50000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,47,M,3,6,D,Monthly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,4800,15-Sep
2,3,0,8,M,3,5,A,Monthly,Surrender,10000,NO NLG,0,0,0,N,3.916666667,4,1200,15-Sep
2,3,0,8,M,3,15,C,Monthly,Surrender,5000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,32,M,3,14,C,Monthly,Surrender,100,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,36,M,3,15,C,Quaterly,Surrender,20000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,36,M,3,6,D,Quaterly,Surrender,,NO NLG,0,0,0,N,3.916666667,4,200,15-Sep
2,3,0,50,M,3,5,A,Monthly,Lapse,64000,NO NLG,0,0,0,N,3.916666667,4,2400,15-Sep
2,3,0,34,M,3,5,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.916666667,4,720,15-Sep
2,3,0,34,M,3,6,D,Monthly,Lapse,,NO NLG,0,0,0,N,3.916666667,4,480,15-Sep
2,3,0,30,F,3,5,A,Monthly,Inforce,40000,NO NLG,0,0,0,N,3.916666667,4,1200,15-Sep
2,3,0,30,F,3,13,C,Monthly,Inforce,10000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,30,F,3,16,C,Monthly,Inforce,150,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,30,F,3,6,D,Monthly,Inforce,,NO NLG,0,0,0,N,3.916666667,4,600,15-Sep
2,3,0,36,F,3,16,C,Monthly,Inforce,100,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,36,F,3,8,C,Monthly,Inforce,30000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,36,F,3,19,C,Monthly,Inforce,15000,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,27,M,3,5,A,Monthly,Inforce,40000,NO NLG,0,0,0,N,3.916666667,4,480,15-Sep
2,3,0,25,M,3,5,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,3.916666667,4,1200,15-Sep
2,3,0,25,M,3,12,C,Monthly,Inforce,60,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,25,M,3,16,C,Monthly,Inforce,120,NO NLG,0,0,0,N,3.916666667,4,,15-Sep
2,3,0,26,M,3,5,A,Monthly,Inforce,40000,NO NLG,0,0,0,N,3.916666667,4,1440,15-Sep
